45.6,0.282,1.26,0.172,0.725,1.9,-0.338
45.7,0.275,1.28,0.155,0.694,1.92,-0.338
45.8,0.267,1.3,0.137,0.663,1.94,-0.339
45.9,0.26,1.32,0.12,0.632,1.96,-0.34
46,0.252,1.33,0.103,0.603,1.97,-0.341
46.1,0.244,1.35,0.0852,0.574,1.99,-0.341
46.2,0.235,1.37,0.068,0.546,2.01,-0.342
46.3,0.227,1.38,0.0508,0.52,2.02,-0.343
46.4,0.218,1.4,0.0338,0.494,2.04,-0.344
46.5,0.208,1.42,0.0168,0.469,2.05,-0.346
46.6,0.198,1.43,0.0000204,0.445,2.07,-0.347
46.7,0.188,1.45,-0.0166,0.422,2.08,-0.348
46.8,0.178,1.46,-0.0331,0.4,2.09,-0.349
46.9,0.167,1.48,-0.0494,0.379,2.11,-0.35
47,0.156,1.49,-0.0656,0.36,2.12,-0.351
47.1,0.145,1.5,-0.0815,0.341,2.13,-0.352
47.2,0.133,1.52,-0.0972,0.324,2.14,-0.353
47.3,0.121,1.53,-0.113,0.308,2.15,-0.355
47.4,0.109,1.54,-0.128,0.293,2.16,-0.356
47.5,0.0963,1.55,-0.143,0.279,2.17,-0.357
47.6,0.0833,1.57,-0.157,0.267,2.18,-0.357
47.7,0.07,1.58,-0.172,0.256,2.18,-0.358
47.8,0.0564,1.59,-0.186,0.245,2.19,-0.359
47.9,0.0425,1.6,-0.199,0.237,2.19,-0.36
48,0.0283,1.61,-0.213,0.229,2.2,-0.36
48.1,0.0138,1.62,-0.226,0.223,2.2,-0.361
48.2,-0.001,1.63,-0.238,0.218,2.2,-0.361
48.3,-0.016,1.64,-0.25,0.214,2.2,-0.361
48.4,-0.0313,1.65,-0.262,0.211,2.2,-0.361
48.5,-0.0468,1.65,-0.273,0.21,2.2,-0.361
48.6,-0.0625,1.66,-0.284,0.21,2.2,-0.36
48.7,-0.0785,1.67,-0.295,0.211,2.2,-0.359
48.8,-0.0946,1.68,-0.305,0.213,2.19,-0.359
48.9,-0.111,1.68,-0.315,0.216,2.19,-0.358
49,-0.127,1.69,-0.324,0.22,2.18,-0.356
49.1,-0.144,1.69,-0.332,0.226,2.18,-0.355
49.2,-0.161,1.7,-0.34,0.232,2.17,-0.353
49.3,-0.177,1.7,-0.348,0.24,2.16,-0.351
49.4,-0.194,1.71,-0.355,0.248,2.15,-0.348
49.5,-0.211,1.71,-0.362,0.258,2.14,-0.346
49.6,-0.228,1.72,-0.368,0.268,2.13,-0.343
49.7,-0.245,1.72,-0.373,0.279,2.12,-0.339
49.8,-0.262,1.72,-0.378,0.291,2.11,-0.336
49.9,-0.278,1.72,-0.383,0.304,2.1,-0.332
50,-0.295,1.72,-0.387,0.318,2.08,-0.327
50.1,-0.312,1.73,-0.39,0.332,2.07,-0.323
50.2,-0.328,1.73,-0.393,0.347,2.06,-0.318
50.3,-0.345,1.73,-0.395,0.363,2.04,-0.312
50.4,-0.361,1.72,-0.397,0.38,2.02,-0.306
50.5,-0.377,1.72,-0.398,0.396,2.01,-0.3
50.6,-0.393,1.72,-0.399,0.414,1.99,-0.294
50.7,-0.408,1.72,-0.399,0.431,1.97,-0.287
50.8,-0.423,1.72,-0.398,0.45,1.95,-0.28
50.9,-0.438,1.71,-0.397,0.468,1.93,-0.272
51,-0.453,1.71,-0.396,0.487,1.92,-0.264
51.1,-0.467,1.7,-0.393,0.506,1.9,-0.256
51.2,-0.481,1.7,-0.391,0.525,1.88,-0.247
51.3,-0.495,1.69,-0.387,0.544,1.85,-0.238
51.4,-0.508,1.69,-0.383,0.563,1.83,-0.228
51.5,-0.521,1.68,-0.379,0.582,1.81,-0.218
51.6,-0.533,1.67,-0.374,0.601,1.79,-0.208
51.7,-0.545,1.66,-0.369,0.621,1.77,-0.197
51.8,-0.556,1.66,-0.363,0.639,1.75,-0.186
51.9,-0.567,1.65,-0.356,0.658,1.72,-0.175
52,-0.578,1.64,-0.349,0.676,1.7,-0.163
52.1,-0.587,1.63,-0.342,0.694,1.68,-0.151
52.2,-0.597,1.62,-0.334,0.712,1.66,-0.138
52.3,-0.605,1.61,-0.326,0.729,1.63,-0.125
52.4,-0.613,1.59,-0.317,0.746,1.61,-0.112
52.5,-0.621,1.58,-0.307,0.762,1.58,-0.0988
52.6,-0.628,1.57,-0.298,0.778,1.56,-0.085
52.7,-0.634,1.56,-0.288,0.792,1.54,-0.071
52.8,-0.64,1.55,-0.277,0.807,1.51,-0.0567
52.9,-0.645,1.53,-0.266,0.82,1.49,-0.0422
53,-0.649,1.52,-0.255,0.833,1.46,-0.0274
53.1,-0.653,1.51,-0.243,0.845,1.44,-0.0123
53.2,-0.656,1.49,-0.231,0.856,1.42,0.0029
53.3,-0.659,1.48,-0.219,0.866,1.39,0.0183
53.4,-0.661,1.46,-0.206,0.876,1.37,0.034
53.5,-0.662,1.45,-0.193,0.884,1.34,0.0498
53.6,-0.663,1.43,-0.179,0.892,1.32,0.0657
53.7,-0.663,1.42,-0.166,0.898,1.29,0.0817
53.8,-0.663,1.41,-0.152,0.904,1.27,0.0979
53.9,-0.661,1.39,-0.138,0.908,1.25,0.114
54,-0.66,1.38,-0.124,0.912,1.22,0.13
54.1,-0.657,1.36,-0.109,0.914,1.2,0.147
54.2,-0.654,1.35,-0.0943,0.915,1.17,0.163
54.3,-0.651,1.33,-0.0794,0.916,1.15,0.18
54.4,-0.647,1.32,-0.0643,0.915,1.12,0.196
54.5,-0.642,1.31,-0.0491,0.913,1.1,0.212
54.6,-0.637,1.29,-0.0338,0.91,1.08,0.229
54.7,-0.631,1.28,-0.0184,0.906,1.05,0.245
54.8,-0.625,1.27,-0.00283,0.901,1.03,0.261
54.9,-0.618,1.25,0.0128,0.895,1.01,0.277
55,-0.611,1.24,0.0284,0.888,0.981,0.293
55.1,-0.603,1.23,0.0441,0.88,0.958,0.309
55.2,-0.595,1.22,0.0598,0.871,0.935,0.324
55.3,-0.587,1.21,0.0756,0.861,0.911,0.34
55.4,-0.578,1.2,0.0913,0.85,0.888,0.355
55.5,-0.569,1.19,0.107,0.838,0.865,0.37
55.6,-0.559,1.18,0.123,0.825,0.842,0.384
55.7,-0.549,1.17,0.138,0.812,0.82,0.399
55.8,-0.538,1.16,0.154,0.797,0.797,0.413
55.9,-0.528,1.15,0.169,0.782,0.775,0.426
56,-0.517,1.15,0.185,0.766,0.753,0.44
56.1,-0.506,1.14,0.2,0.75,0.731,0.453
56.2,-0.494,1.14,0.215,0.732,0.71,0.465
56.3,-0.482,1.13,0.23,0.715,0.688,0.478
56.4,-0.47,1.12,0.245,0.696,0.667,0.489
56.5,-0.458,1.12,0.26,0.677,0.646,0.501
56.6,-0.446,1.12,0.274,0.658,0.625,0.512
56.7,-0.434,1.11,0.288,0.638,0.605,0.522
56.8,-0.421,1.11,0.303,0.618,0.585,0.532
56.9,-0.408,1.11,0.317,0.598,0.565,0.542
57,-0.396,1.11,0.33,0.577,0.546,0.551
57.1,-0.383,1.11,0.344,0.557,0.527,0.559
57.2,-0.37,1.11,0.357,0.536,0.508,0.567
57.3,-0.357,1.11,0.37,0.515,0.489,0.575
57.4,-0.344,1.11,0.383,0.494,0.471,0.582
57.5,-0.331,1.11,0.396,0.473,0.453,0.588
57.6,-0.318,1.11,0.408,0.452,0.436,0.594
57.7,-0.306,1.11,0.42,0.431,0.419,0.599
57.8,-0.293,1.11,0.432,0.41,0.402,0.604
57.9,-0.28,1.12,0.444,0.39,0.385,0.608
58,-0.268,1.12,0.455,0.37,0.369,0.612
58.1,-0.255,1.12,0.466,0.35,0.354,0.615
58.2,-0.243,1.13,0.477,0.33,0.338,0.617
58.3,-0.231,1.13,0.487,0.311,0.323,0.619
58.4,-0.219,1.14,0.498,0.292,0.309,0.62
58.5,-0.207,1.14,0.508,0.274,0.295,0.621
58.6,-0.195,1.14,0.517,0.256,0.281,0.621
58.7,-0.184,1.15,0.527,0.239,0.268,0.621
58.8,-0.172,1.15,0.536,0.222,0.255,0.62
58.9,-0.161,1.16,0.545,0.205,0.242,0.618
59,-0.151,1.16,0.554,0.19,0.23,0.616
59.1,-0.14,1.17,0.562,0.175,0.218,0.613
59.2,-0.13,1.17,0.571,0.16,0.207,0.61
59.3,-0.119,1.18,0.578,0.146,0.195,0.606
59.4,-0.11,1.18,0.586,0.133,0.185,0.602
59.5,-0.1,1.18,0.594,0.121,0.174,0.597
59.6,-0.0906,1.19,0.601,0.109,0.164,0.592
59.7,-0.0816,1.19,0.608,0.0974,0.154,0.587
59.8,-0.0728,1.2,0.615,0.0868,0.145,0.58
59.9,-0.0643,1.2,0.622,0.0769,0.136,0.574
60,-0.0561,1.2,0.628,0.0676,0.127,0.567
60.1,-0.0482,1.2,0.634,0.059,0.118,0.559
60.2,-0.0405,1.21,0.64,0.0511,0.11,0.551
60.3,-0.0332,1.21,0.646,0.0437,0.102,0.543
60.4,-0.0261,1.21,0.652,0.037,0.0939,0.534
60.5,-0.0193,1.21,0.658,0.0309,0.0862,0.525
60.6,-0.0128,1.21,0.663,0.0254,0.0787,0.516
60.7,-0.00665,1.21,0.669,0.0205,0.0714,0.506
60.8,-0.000731,1.21,0.674,0.0162,0.0642,0.496
60.9,0.0049,1.21,0.679,0.0123,0.0572,0.486
61,0.0103,1.21,0.684,0.00903,0.0502,0.476
61.1,0.0153,1.2,0.689,0.00622,0.0434,0.465
61.2,0.0202,1.2,0.694,0.00389,0.0366,0.454
61.3,0.0247,1.2,0.698,0.00201,0.0298,0.443
61.4,0.029,1.19,0.703,0.000564,0.0231,0.431
61.5,0.0331,1.19,0.708,-0.000476,0.0164,0.42
61.6,0.0369,1.18,0.712,-0.00113,0.00969,0.408
61.7,0.0404,1.18,0.717,-0.00143,0.00294,0.396
61.8,0.0438,1.17,0.722,-0.00139,-0.00386,0.385
61.9,0.0469,1.16,0.726,-0.00103,-0.0107,0.373
62,0.0498,1.16,0.731,-0.000385,-0.0177,0.361
62.1,0.0524,1.15,0.735,0.000532,-0.0247,0.349
62.2,0.0549,1.14,0.74,0.0017,-0.0319,0.337
62.3,0.0572,1.13,0.744,0.00309,-0.0392,0.324
62.4,0.0594,1.12,0.749,0.0047,-0.0466,0.312
62.5,0.0613,1.11,0.753,0.00649,-0.0542,0.301
62.6,0.0631,1.1,0.758,0.00846,-0.0619,0.289
62.7,0.0647,1.09,0.763,0.0106,-0.0699,0.277
62.8,0.0662,1.08,0.767,0.0129,-0.078,0.265
62.9,0.0676,1.06,0.772,0.0153,-0.0862,0.253
63,0.0689,1.05,0.777,0.0178,-0.0947,0.242
63.1,0.07,1.04,0.782,0.0204,-0.103,0.231
63.2,0.071,1.02,0.786,0.0231,-0.112,0.22
63.3,0.072,1.01,0.791,0.0259,-0.121,0.209
63.4,0.0728,0.994,0.796,0.0288,-0.131,0.198
63.5,0.0736,0.98,0.802,0.0318,-0.14,0.187
63.6,0.0743,0.964,0.807,0.0349,-0.15,0.177
63.7,0.075,0.949,0.812,0.038,-0.159,0.167
63.8,0.0756,0.933,0.817,0.0412,-0.169,0.157
63.9,0.0762,0.917,0.822,0.0444,-0.18,0.147
64,0.0768,0.901,0.828,0.0478,-0.19,0.138
64.1,0.0773,0.884,0.833,0.0512,-0.2,0.129
64.2,0.0779,0.868,0.838,0.0548,-0.211,0.12
64.3,0.0784,0.851,0.844,0.0584,-0.221,0.112
64.4,0.079,0.834,0.849,0.0621,-0.232,0.104
64.5,0.0795,0.817,0.855,0.0659,-0.243,0.0961
64.6,0.0801,0.8,0.86,0.0699,-0.254,0.0886
64.7,0.0807,0.782,0.866,0.074,-0.264,0.0814
64.8,0.0814,0.765,0.871,0.0782,-0.275,0.0746
64.9,0.0821,0.748,0.876,0.0826,-0.286,0.0681
65,0.0829,0.731,0.882,0.0871,-0.297,0.062
65.1,0.0837,0.713,0.887,0.0919,-0.307,0.0562
65.2,0.0846,0.696,0.892,0.0968,-0.318,0.0507
65.3,0.0855,0.679,0.897,0.102,-0.328,0.0456
65.4,0.0865,0.662,0.902,0.107,-0.339,0.0408
65.5,0.0876,0.645,0.907,0.113,-0.349,0.0363
65.6,0.0888,0.628,0.911,0.119,-0.359,0.0322
65.7,0.0901,0.611,0.916,0.125,-0.368,0.0284
65.8,0.0915,0.595,0.92,0.132,-0.378,0.0249
65.9,0.0929,0.578,0.924,0.138,-0.387,0.0218
66,0.0945,0.562,0.928,0.145,-0.396,0.0189
66.1,0.0962,0.546,0.931,0.153,-0.404,0.0164
66.2,0.098,0.53,0.934,0.161,-0.413,0.0142
66.3,0.0999,0.514,0.937,0.169,-0.421,0.0122
66.4,0.102,0.498,0.94,0.177,-0.428,0.0106
66.5,0.104,0.483,0.942,0.186,-0.436,0.00917
66.6,0.106,0.468,0.944,0.196,-0.442,0.00806
66.7,0.109,0.453,0.945,0.205,-0.449,0.0072
66.8,0.111,0.438,0.947,0.216,-0.455,0.00659
66.9,0.114,0.424,0.947,0.226,-0.46,0.00621
67,0.117,0.41,0.947,0.237,-0.465,0.00605
67.1,0.119,0.396,0.947,0.249,-0.47,0.0061
67.2,0.122,0.382,0.946,0.261,-0.474,0.00635
67.3,0.126,0.369,0.945,0.273,-0.478,0.00678
67.4,0.129,0.355,0.943,0.286,-0.481,0.00738
67.5,0.132,0.342,0.941,0.299,-0.484,0.00813
67.6,0.136,0.33,0.938,0.313,-0.486,0.00903
67.7,0.139,0.317,0.935,0.327,-0.488,0.0101
67.8,0.143,0.305,0.931,0.342,-0.489,0.0112
67.9,0.147,0.293,0.926,0.357,-0.49,0.0124
68,0.151,0.282,0.921,0.372,-0.49,0.0137
68.1,0.156,0.27,0.915,0.388,-0.49,0.0151
68.2,0.16,0.259,0.909,0.405,-0.489,0.0166
68.3,0.164,0.249,0.902,0.421,-0.488,0.018
68.4,0.169,0.238,0.894,0.438,-0.487,0.0195
68.5,0.174,0.228,0.886,0.456,-0.485,0.021
68.6,0.179,0.218,0.877,0.474,-0.483,0.0225
68.7,0.184,0.208,0.868,0.492,-0.48,0.024
68.8,0.189,0.199,0.857,0.511,-0.477,0.0254
68.9,0.194,0.19,0.847,0.529,-0.473,0.0267
69,0.199,0.181,0.835,0.548,-0.469,0.028
69.1,0.205,0.172,0.824,0.568,-0.465,0.0292
69.2,0.21,0.164,0.811,0.588,-0.461,0.0303
69.3,0.216,0.156,0.798,0.607,-0.456,0.0313
69.4,0.222,0.149,0.785,0.627,-0.451,0.0321
69.5,0.228,0.142,0.771,0.648,-0.445,0.0328
69.6,0.234,0.135,0.756,0.668,-0.439,0.0334
69.7,0.24,0.128,0.741,0.689,-0.433,0.0337
69.8,0.246,0.122,0.726,0.709,-0.427,0.0339
69.9,0.253,0.116,0.71,0.73,-0.421,0.0339
70,0.259,0.11,0.694,0.751,-0.414,0.0336
70.1,0.266,0.105,0.677,0.771,-0.407,0.0332
70.2,0.272,0.1,0.661,0.792,-0.4,0.0324
70.3,0.279,0.0955,0.643,0.813,-0.393,0.0315
70.4,0.286,0.0913,0.626,0.834,-0.386,0.0303
70.5,0.292,0.0874,0.608,0.854,-0.379,0.0288
70.6,0.299,0.084,0.59,0.875,-0.371,0.027
70.7,0.306,0.0809,0.572,0.895,-0.364,0.025
70.8,0.313,0.0782,0.554,0.915,-0.357,0.0226
70.9,0.32,0.076,0.536,0.935,-0.349,0.0199
71,0.327,0.0741,0.518,0.955,-0.342,0.017
71.1,0.334,0.0726,0.5,0.975,-0.334,0.0137
71.2,0.341,0.0716,0.482,0.995,-0.327,0.01
71.3,0.348,0.071,0.463,1.01,-0.32,0.00609
71.4,0.355,0.0708,0.445,1.03,-0.312,0.0018
71.5,0.362,0.0711,0.428,1.05,-0.305,-0.00283
71.6,0.369,0.0718,0.41,1.07,-0.298,-0.00781
71.7,0.377,0.073,0.392,1.09,-0.292,-0.0131
71.8,0.384,0.0746,0.375,1.11,-0.285,-0.0188
71.9,0.391,0.0767,0.358,1.12,-0.278,-0.0248
72,0.398,0.0793,0.342,1.14,-0.272,-0.0312
72.1,0.405,0.0824,0.325,1.16,-0.266,-0.0379
72.2,0.411,0.0859,0.309,1.17,-0.26,-0.045
72.3,0.418,0.09,0.294,1.19,-0.255,-0.0524
72.4,0.425,0.0946,0.279,1.21,-0.25,-0.0601
72.5,0.432,0.0996,0.264,1.22,-0.245,-0.0682
72.6,0.438,0.105,0.25,1.24,-0.24,-0.0766
72.7,0.445,0.111,0.236,1.25,-0.236,-0.0854
72.8,0.452,0.118,0.223,1.26,-0.232,-0.0944
72.9,0.458,0.125,0.21,1.28,-0.228,-0.104
73,0.464,0.133,0.198,1.29,-0.225,-0.114
73.1,0.471,0.141,0.186,1.3,-0.222,-0.124
73.2,0.477,0.15,0.175,1.32,-0.219,-0.134
73.3,0.483,0.159,0.164,1.33,-0.217,-0.144
73.4,0.489,0.169,0.154,1.34,-0.216,-0.155
73.5,0.495,0.179,0.144,1.35,-0.214,-0.166
73.6,0.5,0.19,0.136,1.36,-0.214,-0.178
73.7,0.506,0.202,0.127,1.37,-0.213,-0.189
73.8,0.511,0.214,0.119,1.38,-0.213,-0.201
73.9,0.517,0.227,0.112,1.39,-0.214,-0.213
74,0.522,0.24,0.105,1.4,-0.215,-0.225
74.1,0.527,0.254,0.0988,1.41,-0.217,-0.238
74.2,0.532,0.268,0.093,1.42,-0.219,-0.25
74.3,0.537,0.283,0.0877,1.43,-0.221,-0.263
74.4,0.541,0.298,0.0829,1.43,-0.225,-0.276
74.5,0.546,0.314,0.0786,1.44,-0.228,-0.289
74.6,0.55,0.33,0.0747,1.45,-0.232,-0.302
74.7,0.554,0.347,0.0713,1.46,-0.237,-0.315
74.8,0.558,0.365,0.0682,1.46,-0.242,-0.328
74.9,0.562,0.383,0.0655,1.47,-0.247,-0.341
75,0.566,0.401,0.0632,1.47,-0.253,-0.354
75.1,0.569,0.42,0.0613,1.48,-0.26,-0.368
75.2,0.572,0.439,0.0597,1.48,-0.267,-0.381
75.3,0.576,0.459,0.0583,1.49,-0.274,-0.394
75.4,0.579,0.48,0.0573,1.49,-0.282,-0.407
75.5,0.581,0.5,0.0565,1.5,-0.291,-0.421
75.6,0.584,0.521,0.0559,1.5,-0.3,-0.434
75.7,0.586,0.543,0.0555,1.51,-0.309,-0.447
75.8,0.588,0.565,0.0553,1.51,-0.319,-0.46
75.9,0.59,0.587,0.0553,1.51,-0.329,-0.472
76,0.592,0.61,0.0554,1.51,-0.339,-0.485
76.1,0.593,0.633,0.0556,1.52,-0.35,-0.498
76.2,0.594,0.657,0.0559,1.52,-0.361,-0.51
76.3,0.595,0.681,0.0563,1.52,-0.373,-0.522
76.4,0.596,0.705,0.0568,1.52,-0.385,-0.534
76.5,0.597,0.729,0.0573,1.52,-0.397,-0.546
76.6,0.597,0.753,0.0577,1.52,-0.409,-0.557
76.7,0.597,0.778,0.0582,1.52,-0.422,-0.569
76.8,0.596,0.803,0.0587,1.52,-0.435,-0.58
76.9,0.596,0.828,0.0592,1.52,-0.448,-0.591
77,0.595,0.854,0.0596,1.52,-0.461,-0.601
77.1,0.594,0.879,0.0599,1.51,-0.474,-0.611
77.2,0.592,0.905,0.0602,1.51,-0.488,-0.621
77.3,0.591,0.93,0.0604,1.51,-0.501,-0.631
77.4,0.589,0.956,0.0605,1.51,-0.515,-0.641
77.5,0.586,0.982,0.0604,1.5,-0.529,-0.65
77.6,0.583,1.01,0.0603,1.5,-0.543,-0.659
77.7,0.58,1.03,0.0601,1.49,-0.556,-0.667
77.8,0.577,1.06,0.0597,1.49,-0.57,-0.676
77.9,0.573,1.08,0.0592,1.48,-0.583,-0.684
78,0.569,1.11,0.0585,1.48,-0.597,-0.691
78.1,0.565,1.14,0.0577,1.47,-0.61,-0.699
78.2,0.56,1.16,0.0568,1.46,-0.624,-0.706
78.3,0.555,1.19,0.0557,1.45,-0.637,-0.713
78.4,0.55,1.21,0.0545,1.45,-0.649,-0.719
78.5,0.544,1.23,0.0531,1.44,-0.662,-0.725
78.6,0.538,1.26,0.0515,1.43,-0.674,-0.731
78.7,0.531,1.28,0.0498,1.42,-0.686,-0.737
78.8,0.524,1.31,0.0479,1.4,-0.698,-0.742
78.9,0.517,1.33,0.0459,1.39,-0.71,-0.747
79,0.509,1.35,0.0437,1.38,-0.721,-0.752
79.1,0.501,1.38,0.0414,1.37,-0.731,-0.757
79.2,0.493,1.4,0.0389,1.35,-0.742,-0.761
79.3,0.484,1.42,0.0362,1.34,-0.752,-0.765
79.4,0.475,1.44,0.0334,1.32,-0.761,-0.769
79.5,0.465,1.46,0.0304,1.31,-0.77,-0.772
79.6,0.455,1.48,0.0272,1.29,-0.779,-0.776
79.7,0.445,1.5,0.0239,1.27,-0.786,-0.779
79.8,0.434,1.52,0.0205,1.25,-0.794,-0.782
79.9,0.423,1.54,0.0169,1.24,-0.801,-0.785
80,0.412,1.55,0.0131,1.22,-0.807,-0.788
80.1,0.4,1.57,0.0092,1.2,-0.813,-0.79
80.2,0.388,1.59,0.00513,1.17,-0.818,-0.793
80.3,0.376,1.6,0.000907,1.15,-0.823,-0.795
80.4,0.363,1.61,-0.00347,1.13,-0.827,-0.797
80.5,0.35,1.63,-0.00799,1.11,-0.83,-0.799
80.6,0.337,1.64,-0.0127,1.08,-0.833,-0.801
80.7,0.324,1.65,-0.0175,1.06,-0.835,-0.803
80.8,0.31,1.66,-0.0225,1.03,-0.837,-0.805
80.9,0.296,1.67,-0.0276,1.01,-0.838,-0.807
81,0.281,1.68,-0.0328,0.979,-0.838,-0.808
81.1,0.267,1.69,-0.0383,0.952,-0.837,-0.81
81.2,0.252,1.7,-0.0438,0.923,-0.836,-0.812
81.3,0.237,1.7,-0.0495,0.894,-0.834,-0.813
81.4,0.222,1.71,-0.0553,0.865,-0.832,-0.815
81.5,0.207,1.71,-0.0613,0.835,-0.829,-0.817
81.6,0.191,1.72,-0.0674,0.804,-0.825,-0.818
81.7,0.176,1.72,-0.0737,0.773,-0.821,-0.82
81.8,0.16,1.72,-0.08,0.741,-0.816,-0.822
81.9,0.144,1.72,-0.0865,0.709,-0.81,-0.823
82,0.129,1.72,-0.0931,0.676,-0.804,-0.825
82.1,0.113,1.72,-0.0999,0.643,-0.797,-0.827
82.2,0.0974,1.71,-0.107,0.61,-0.789,-0.829
82.3,0.0817,1.71,-0.114,0.576,-0.781,-0.83
82.4,0.0661,1.7,-0.121,0.542,-0.773,-0.832
82.5,0.0506,1.7,-0.128,0.507,-0.763,-0.834
82.6,0.0352,1.69,-0.135,0.473,-0.754,-0.836
82.7,0.02,1.68,-0.143,0.438,-0.743,-0.838
82.8,0.00496,1.67,-0.15,0.403,-0.732,-0.84
82.9,-0.00988,1.66,-0.157,0.368,-0.721,-0.842
83,-0.0245,1.65,-0.165,0.333,-0.709,-0.844
83.1,-0.0388,1.63,-0.173,0.298,-0.697,-0.846
83.2,-0.0528,1.62,-0.18,0.263,-0.684,-0.848
83.3,-0.0665,1.61,-0.188,0.228,-0.671,-0.85
83.4,-0.0799,1.59,-0.196,0.193,-0.658,-0.852
83.5,-0.0928,1.57,-0.204,0.158,-0.644,-0.854
83.6,-0.105,1.56,-0.211,0.124,-0.63,-0.856
83.7,-0.117,1.54,-0.219,0.09,-0.616,-0.858
83.8,-0.129,1.52,-0.227,0.0563,-0.601,-0.86
83.9,-0.14,1.5,-0.235,0.023,-0.586,-0.862
84,-0.151,1.48,-0.242,-0.00986,-0.571,-0.864
84.1,-0.16,1.46,-0.25,-0.0422,-0.555,-0.865
84.2,-0.17,1.43,-0.258,-0.074,-0.54,-0.867
84.3,-0.178,1.41,-0.265,-0.105,-0.524,-0.868
84.4,-0.187,1.39,-0.273,-0.136,-0.509,-0.87
84.5,-0.194,1.36,-0.28,-0.165,-0.493,-0.871
84.6,-0.2,1.34,-0.287,-0.195,-0.477,-0.872
84.7,-0.206,1.31,-0.294,-0.223,-0.461,-0.873
84.8,-0.211,1.29,-0.302,-0.25,-0.446,-0.874
84.9,-0.216,1.26,-0.309,-0.277,-0.43,-0.875
85,-0.219,1.23,-0.315,-0.302,-0.415,-0.875
85.1,-0.222,1.2,-0.322,-0.327,-0.399,-0.875
85.2,-0.224,1.18,-0.329,-0.351,-0.384,-0.875
85.3,-0.225,1.15,-0.335,-0.373,-0.369,-0.875
85.4,-0.225,1.12,-0.341,-0.395,-0.354,-0.874
85.5,-0.224,1.09,-0.347,-0.416,-0.339,-0.873
85.6,-0.222,1.06,-0.353,-0.435,-0.325,-0.872
85.7,-0.22,1.03,-0.359,-0.453,-0.311,-0.871
85.8,-0.216,1,-0.364,-0.47,-0.297,-0.869
85.9,-0.212,0.972,-0.369,-0.486,-0.284,-0.867
86,-0.206,0.942,-0.374,-0.501,-0.271,-0.865
86.1,-0.2,0.912,-0.379,-0.514,-0.258,-0.862
86.2,-0.192,0.882,-0.384,-0.527,-0.246,-0.859
86.3,-0.184,0.852,-0.388,-0.538,-0.234,-0.856
86.4,-0.175,0.822,-0.392,-0.548,-0.223,-0.852
86.5,-0.165,0.792,-0.396,-0.556,-0.212,-0.848
86.6,-0.153,0.763,-0.399,-0.563,-0.201,-0.844
86.7,-0.141,0.733,-0.403,-0.57,-0.191,-0.839
86.8,-0.128,0.703,-0.406,-0.575,-0.181,-0.834
86.9,-0.115,0.674,-0.409,-0.578,-0.172,-0.828
87,-0.0999,0.644,-0.411,-0.581,-0.164,-0.822
87.1,-0.0843,0.615,-0.414,-0.582,-0.156,-0.816
87.2,-0.0679,0.586,-0.416,-0.582,-0.148,-0.809
87.3,-0.0507,0.557,-0.417,-0.581,-0.141,-0.802
87.4,-0.0327,0.529,-0.419,-0.579,-0.134,-0.795
87.5,-0.0138,0.5,-0.42,-0.576,-0.128,-0.787
87.6,0.00569,0.472,-0.421,-0.572,-0.122,-0.779
87.7,0.0259,0.445,-0.422,-0.567,-0.116,-0.77
87.8,0.0469,0.417,-0.423,-0.561,-0.111,-0.761
87.9,0.0685,0.39,-0.423,-0.554,-0.107,-0.752
88,0.0907,0.363,-0.423,-0.546,-0.103,-0.743
88.1,0.113,0.337,-0.423,-0.537,-0.0992,-0.733
88.2,0.137,0.31,-0.423,-0.527,-0.0959,-0.723
88.3,0.161,0.285,-0.422,-0.517,-0.093,-0.712
88.4,0.185,0.259,-0.421,-0.506,-0.0905,-0.701
88.5,0.21,0.234,-0.42,-0.494,-0.0883,-0.69
88.6,0.235,0.209,-0.419,-0.482,-0.0864,-0.679
88.7,0.26,0.185,-0.418,-0.468,-0.0849,-0.667
88.8,0.286,0.161,-0.416,-0.455,-0.0836,-0.656
88.9,0.312,0.137,-0.414,-0.441,-0.0825,-0.644
89,0.338,0.114,-0.412,-0.426,-0.0818,-0.632
89.1,0.364,0.0908,-0.41,-0.411,-0.0812,-0.619
89.2,0.39,0.0683,-0.407,-0.396,-0.0808,-0.607
89.3,0.417,0.0461,-0.404,-0.381,-0.0806,-0.594
89.4,0.443,0.0243,-0.401,-0.365,-0.0806,-0.581
89.5,0.47,0.00296,-0.398,-0.349,-0.0807,-0.569
89.6,0.496,-0.018,-0.395,-0.333,-0.0809,-0.556
89.7,0.523,-0.0387,-0.392,-0.316,-0.0812,-0.543
89.8,0.549,-0.0589,-0.388,-0.3,-0.0816,-0.53
89.9,0.575,-0.0787,-0.385,-0.284,-0.082,-0.516
90,0.601,-0.0981,-0.381,-0.267,-0.0825,-0.503
90.1,0.626,-0.117,-0.377,-0.251,-0.083,-0.49
90.2,0.651,-0.136,-0.372,-0.234,-0.0835,-0.477
90.3,0.676,-0.154,-0.368,-0.218,-0.084,-0.464
90.4,0.701,-0.172,-0.364,-0.202,-0.0845,-0.451
90.5,0.725,-0.189,-0.359,-0.186,-0.0849,-0.439
90.6,0.748,-0.207,-0.354,-0.171,-0.0853,-0.426
90.7,0.771,-0.223,-0.35,-0.155,-0.0856,-0.413
